model_id,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,7,8,9
conservative,1.8666666666666665,1.4333333333333333,2.575,2.15,3.275,2.9583333333333335,2.931623931623932,2.183333333333333,1.7749999999999997,2.3249999999999997,1.4480657127715952,2.181140350877193,1.6833333333333333,1.6166666666666665,1.5166666666666666,1.7833333333333332,1.8833333333333335,2.1999999999999997,2.75,1.4666666666666668,1.6583333333333332,2.1,2.3249999999999997,1.5999999999999999,1.7570400359874043,1.3083333333333333,2.5384615384615388,2.375,1.7,2.525,2.5264957264957264,1.936936936936937,1.8416666666666668,1.5166666666666668,2.7083333333333335,2.5,1.55,2.0749999999999997,2.2083333333333335,1.9583333333333333,2.0583333333333336,2.3833333333333333,2.283333333333333,1.9083333333333332,2.7083333333333335,2.1467948717948717,2.2,2.033333333333333,1.6083333333333334,2.35,2.0500000000000003,1.75,2.1013513513513513,1.2083333333333333,1.6083333333333334,2.725,1.1416666666666666,2.408333333333333,2.184401709401709,2.75,2.4,2.658333333333333
deepseek,1.0333333333333334,1.3333333333333333,2.225,2.2666666666666666,1.7583333333333335,1.9666666666666668,2.6166666666666667,1.8416666666666666,1.0166666666666666,1.9000000000000001,1.0833333333333333,1.4083333333333332,1.5666666666666667,1.4583333333333333,1.0666666666666667,1.7916666666666667,1.5916666666666668,1.6166666666666665,2.9333333333333336,1.0666666666666667,1.1416666666666666,2.0,2.875,1.2083333333333333,1.675,1.0333333333333334,1.7666666666666666,1.25,1.6583333333333332,2.225,1.7083333333333333,1.5,1.7916666666666667,1.0,2.2916666666666665,1.3601851851851852,1.1416666666666668,1.3416666666666668,1.8083333333333333,1.0,1.2416666666666667,1.375,2.1166666666666667,1.9666666666666668,2.75,1.9333333333333333,1.8499999999999999,1.075,1.2666666666666666,1.7750000000000001,1.9000000000000001,1.6083333333333332,1.825,1.0,1.4083333333333332,1.9416666666666664,1.2666666666666666,1.6333333333333335,2.0416666666666665,2.1416666666666666,1.9083333333333332,2.4166666666666665
deepseek_small,1.9224270353302613,1.1271347248576848,2.374785001719986,2.271604938271605,1.8823323323323322,2.3774410774410772,2.842037786774629,1.9183516850183515,1.657907907907908,2.2991202346041058,1.5568899917287016,2.0115045678712913,1.5871871329176832,1.546742277992278,2.031962660994919,2.1104166666666666,1.7145833333333333,2.2188995215311005,2.3585858585858586,1.59375,1.2598639010665444,1.8167763157894736,2.7187257187257186,1.823252688172043,1.852941176470588,1.473266499582289,1.8884884884884885,1.6569444444444443,1.9959940965633567,2.607638888888889,2.5544401544401545,1.7008547008547008,2.3777777777777778,1.3591269841269842,2.663933964390354,1.8982492997198879,1.7288406827880511,1.8743386243386244,2.3300653594771243,1.567816091954023,2.04671629445823,1.7611622611622613,2.30202403542062,2.285833333333333,2.5614879585467825,2.001340155945419,2.227222222222222,1.1634408602150537,1.5018518518518518,1.8888888888888886,2.3222222222222224,1.9373737373737374,2.293548387096774,1.1523809523809525,2.1331050938894074,2.3273809523809526,1.8693747510951813,1.9042566628773525,2.250915750915751,2.676700592260364,2.268888888888889,2.3876967766116945
gpt-oss,1.804880791722897,1.5130341880341882,2.325,2.323684210526316,2.1166666666666667,2.173196881091618,2.558333333333333,1.9833333333333334,1.7333333333333334,2.087318087318087,1.7042735042735044,1.8833333333333335,1.8759720246562352,1.9855263157894738,1.9466524216524217,2.2918803418803417,1.9703216374269008,2.6412393162393166,2.3807692307692307,1.698931623931624,1.6265765765765767,2.0083333333333333,2.4833333333333334,1.75,1.9230769230769231,1.738034188034188,2.108119658119658,1.9935319935319935,1.8953703703703706,2.533333333333333,2.3974358974358974,1.8499999999999999,2.3664529914529915,1.4518668466036886,2.2315789473684213,1.8166666666666667,1.8478632478632477,1.9716216216216216,2.3249999999999997,1.9096491228070176,1.9326923076923077,1.9594017094017093,2.3166666666666664,2.2322649572649573,2.8213141713141714,2.108333333333333,2.319655688076741,1.4207264957264958,1.9247863247863248,2.0173189383715697,2.179954954954955,2.0416666666666665,2.1394144144144147,1.55,1.924561403508772,2.1568263607737292,2.1523504273504277,2.1320175438596487,2.142948717948718,2.4023504273504273,2.147773279352227,2.631294452347084
gpt4,1.0,1.4916666666666665,2.141666666666666,2.3333333333333335,2.0,2.6,2.1333333333333333,2.0,1.625,2.0,1.6583333333333332,1.6666666666666667,1.3333333333333333,1.5,1.5999999999999999,1.6333333333333335,1.9333333333333333,2.0,2.5916666666666663,1.0,1.9000000000000001,1.7083333333333333,2.3666666666666667,1.6833333333333333,1.6666666666666667,1.2333333333333334,2.0,1.3333333333333333,1.675,2.6666666666666665,2.0083333333333333,1.5250000000000001,2.3333333333333335,1.0,2.0,1.7083333333333333,1.675,2.0,2.2583333333333333,1.1666666666666667,1.9333333333333333,1.6583333333333332,2.3333333333333335,1.7250000000000003,2.4,2.2333333333333334,1.9833333333333332,1.6916666666666667,1.3333333333333333,2.0,2.3333333333333335,2.0,2.0,1.0,1.508333333333333,2.766666666666667,1.4666666666666668,1.6666666666666667,2.0,2.3333333333333335,2.033333333333333,2.0749999999999997
grok,1.1,1.375,2.4375,2.608333333333333,2.175,2.6916666666666664,2.95,2.1125,2.0125,2.1833333333333336,1.8375,1.4750000000000003,1.8333333333333333,2.3166666666666664,1.5333333333333332,1.75,2.2333333333333334,2.0749999999999997,2.6999999999999997,1.4666666666666668,1.5583333333333333,1.9583333333333333,2.8333333333333335,1.2666666666666666,1.875,1.1666666666666667,2.125,2.5500000000000003,2.875,2.3833333333333333,2.225,1.8625,2.4250000000000003,1.2333333333333332,2.4583333333333335,1.7000000000000002,1.4416666666666667,1.925,1.6749999999999998,1.0125,1.9916666666666665,1.3583333333333334,2.1999999999999997,1.9916666666666665,2.8125,2.0,2.1,1.0,1.275,2.225,1.7000000000000002,1.9166666666666667,1.8833333333333335,1.0,1.3,2.5,1.25,1.6666666666666667,2.25,2.15,2.3833333333333333,2.6750000000000003
liberal,1.75,1.55,2.283333333333333,2.1,2.7000000000000006,3.0,3.0,2.275,1.325,2.225,1.2,1.8583333333333332,1.55,2.0666666666666664,1.1583333333333332,1.7416666666666665,1.925,1.9000000000000001,2.75,1.4583333333333333,2.016666666666667,2.1166666666666667,2.65,1.625,1.7250000000000003,1.1583333333333334,1.9750000000000003,2.625,1.2083333333333333,2.466666666666667,2.4499999999999997,1.9500000000000002,1.8,1.2,3.0,2.25,1.3916666666666666,2.1333333333333333,2.183333333333333,1.7833333333333332,2.0,1.8416666666666668,2.316880341880342,2.033333333333333,2.4250000000000003,2.375,2.4499999999999997,2.0,1.4833333333333334,1.7833333333333332,1.9000000000000001,1.2833333333333334,2.0500000000000003,1.3333333333333333,1.9583333333333333,2.891666666666667,1.7916666666666667,2.2083333333333335,2.025,2.918376068376068,2.5166666666666666,2.2416666666666667
llama3,1.8166666666666667,1.425,2.15,2.4499999999999997,1.9083333333333332,1.5,2.4166666666666665,2.316666666666667,1.5416666666666667,2.25,1.8583333333333334,1.625,1.8882478632478632,1.7145299145299144,1.6166666666666665,1.5999999999999999,1.5756410256410256,3.35,2.225,1.2170940170940172,1.7250000000000003,2.4166666666666665,2.275,1.7750000000000001,1.575,1.3416666666666668,1.875,1.7249999999999999,2.6173076923076923,2.375,2.1666666666666665,1.675,2.316666666666667,1.2754273504273506,2.6999999999999997,1.6500000000000001,1.7750000000000001,1.825,1.7250000000000003,1.7666666666666666,1.7333333333333334,2.3000000000000003,2.5833333333333335,2.2416666666666667,2.7025641025641023,2.225,2.1,1.075,1.8083333333333333,2.6166666666666667,1.6416666666666666,2.375,1.9749999999999999,1.6333333333333335,2.0166666666666666,1.9166666666666667,1.8333333333333333,2.158333333333333,2.192948717948718,2.158333333333333,1.755982905982906,2.436752136752137
llama3_big,1.0555555555555556,1.0,1.8462823725981619,3.0289473684210524,1.4228927203065134,1.290719696969697,2.2565359477124183,1.8457326892109502,1.1574074074074074,2.0800264550264553,1.1675213675213676,1.2282608695652175,1.4602623456790125,1.2501847290640393,1.2096402622718412,1.384920634920635,1.6512345679012344,2.3404737025426683,2.497094017094017,1.0,1.4873222647935294,2.1,2.376068376068376,1.212820512820513,1.6666666666666667,1.18,1.9354226020892689,1.3409141583054627,1.8925925925925924,2.6458333333333335,2.210106788710908,1.410727969348659,2.086840628507295,1.0166666666666666,2.0054945054945055,1.6727272727272728,1.3639486260454003,2.246314072401029,1.8617283950617285,1.2719298245614035,1.6394871794871795,1.8583495776478234,2.050294612794613,2.262237302401431,2.8698067632850246,1.7511752136752137,2.3487306501547986,1.0196078431372548,1.341025641025641,2.1296296296296298,2.0801282051282053,2.1584967320261437,1.95,1.0638888888888889,1.5810457516339869,2.853667392883079,1.6666666666666667,1.4788359788359788,2.0665991902834007,2.100414078674948,2.1116858237547893,2.4679487179487176
llama4,1.4258179231863444,1.2425925925925925,2.246749887539361,2.4576923076923074,1.5894144144144144,1.6675551057130005,2.590686274509804,2.069736842105263,1.357142857142857,2.259259259259259,1.4657894736842108,1.7096846846846845,1.3499999999999999,1.727395411605938,1.903126811021548,1.4835585585585587,1.8502136752136753,2.025,2.9736842105263155,1.144871794871795,1.575,2.2991452991452994,2.7197855750487334,1.3666666666666665,1.6666666666666667,1.2171052631578947,1.9356837606837607,1.6724581724581726,2.1364522417153995,2.44009009009009,2.275,1.8333333333333333,2.3249999999999997,1.3526829895250947,2.29480056980057,1.8128654970760234,1.7523504273504276,2.1416666666666666,2.382051282051282,1.425101214574899,1.8583333333333334,1.7701529464687358,2.262719298245614,2.3000000000000003,2.9143049932523617,2.194834307992203,2.0083333333333333,1.0681623931623931,1.5767543859649125,1.9288461538461539,2.349491426910782,2.0989798731734215,2.0180180180180183,1.0,1.4156288156288157,2.491228070175439,1.3841880341880344,1.6847826086956523,2.185714285714286,2.33544121044121,2.100980392156863,2.2261574074074075
ministral14,1.05,1.0,2.0749999999999997,2.316666666666667,1.05,1.0,1.8916666666666668,1.9666666666666668,1.1416666666666666,2.325,1.0250000000000001,1.075,1.5666666666666664,1.2416666666666667,1.6403508771929822,1.6583333333333332,1.6833333333333336,2.033333333333333,2.6166666666666667,1.0,1.0250000000000001,2.0083333333333333,2.6999999999999997,1.0083333333333333,1.5583333333333333,1.0,1.9000000000000001,1.175,1.7999999999999998,2.5500000000000003,2.1083333333333334,1.3166666666666667,2.016666666666666,1.0166666666666666,2.091666666666667,1.4416666666666664,1.1583333333333334,1.4166666666666667,2.0416666666666665,1.1583333333333334,1.5166666666666668,1.2083333333333333,2.1333333333333333,2.0,3.141666666666667,1.1333333333333333,1.9916666666666665,1.0,1.1833333333333333,1.6333333333333335,2.266666666666667,2.1495014245014246,1.9416666666666667,1.0,1.3416666666666668,2.25,1.0666666666666667,1.7750000000000001,2.2083333333333335,2.25,2.108333333333333,2.2916666666666665
ministral3,2.5,2.0749999999999997,2.575,2.3333333333333335,2.068376068376068,2.25,2.6497863247863247,2.0,1.7249999999999999,2.316666666666667,2.008771929824561,2.066666666666667,1.9583333333333333,2.1083333333333334,2.2083333333333335,2.214957264957265,1.9230769230769231,2.216666666666667,2.591666666666667,2.1416666666666666,1.225,2.2666666666666666,2.6166666666666667,1.7666666666666666,1.8083333333333333,2.183333333333333,2.1166666666666667,2.3916666666666666,2.025,2.4583333333333335,2.3416666666666663,2.1333333333333333,2.25,2.1999999999999997,2.716666666666667,1.95,1.8833333333333335,1.9583333333333333,2.3666666666666667,2.0,2.0083333333333333,2.1750000000000003,2.5140350877192983,2.3333333333333335,2.5513513513513515,2.066666666666667,2.2416666666666667,1.5083333333333335,2.017543859649123,1.8416666666666668,2.3249999999999997,2.127564102564102,2.3583333333333334,1.9718468468468469,2.1666666666666665,2.566666666666667,2.44481981981982,2.4166666666666665,2.058333333333333,2.733333333333333,2.3826923076923077,2.3765303765303765
ministral8,1.425,1.0083333333333333,2.1,2.475,1.7083333333333333,1.6333333333333335,2.3916666666666666,1.925,1.375,2.566666666666667,1.25,1.7583333333333335,1.5999999999999999,1.3499999999999999,1.8083333333333333,1.9249999999999998,1.8666666666666665,2.4,2.7166666666666663,1.1083333333333334,1.175,2.316666666666667,2.5833333333333335,1.05,1.625,1.3166666666666667,2.175,1.4416666666666664,1.5666666666666664,2.35,2.4083333333333337,1.625,2.0749999999999997,1.2249999999999999,2.3249999999999997,1.5333333333333332,1.6000000000000003,1.2416666666666667,1.9583333333333333,1.8666666666666665,1.8916666666666666,2.2416666666666667,2.2916666666666665,2.0666666666666664,3.1666666666666665,1.9083333333333332,2.0749999999999997,1.0,1.3333333333333333,1.7916666666666667,2.0666666666666664,2.55,2.058333333333333,1.0,1.7083333333333333,2.6166666666666667,1.4083333333333332,1.6666666666666667,2.2083333333333335,2.5833333333333335,2.341666666666667,2.0749999999999997
mixtral,1.6578947368421053,1.875,2.1416666666666666,2.728571428571428,2.3549707602339183,2.141156946420104,2.527777777777778,2.292929292929293,1.8166666666666667,2.182187902187902,2.1655913978494623,2.0641025641025643,1.6481481481481481,1.8414529914529914,1.7220085470085469,1.9139524139524138,2.141025641025641,2.1960784313725488,2.344530632765927,1.5909090909090908,1.841346153846154,2.1,2.6516290726817044,1.8972682359779132,2.0871832358674465,1.235267656320288,2.109761583445794,1.647098515519568,2.072747747747748,2.4250000000000003,2.0021604938271604,1.875,2.217735042735043,1.5916666666666668,2.5135135135135136,1.859009009009009,1.8083333333333333,3.0884122989386147,2.0151416122004355,1.8499999999999999,1.863235294117647,2.283333333333333,2.543604968604969,2.250225225225225,2.3583333333333334,2.3249999999999997,2.5179824561403508,1.4083333333333332,2.0,2.2870370370370368,2.0,2.4040123456790123,2.3614523614523613,1.3333333333333333,1.7979963769437453,2.6241830065359477,1.5622807017543858,1.4833333333333334,2.2311230585424133,2.3249999999999997,2.399140049140049,2.365856950067476
phi,1.6583333333333332,1.3583333333333332,2.158333333333333,2.15,3.3833333333333333,2.533333333333333,3.0,2.1333333333333333,1.6083333333333334,2.2916666666666665,1.675,1.825,1.4916666666666665,1.3833333333333335,1.5999999999999999,1.8833333333333335,1.75,2.4583333333333335,3.025,1.575,1.575,2.0083333333333333,2.733333333333333,1.8416666666666668,1.741666666666667,1.4083333333333332,2.0833333333333335,2.4333333333333336,1.5333333333333332,2.466666666666667,2.216666666666667,1.625,2.1999999999999997,1.2,2.9416666666666664,2.2416666666666667,1.6583333333333332,2.341666666666667,2.1999999999999997,1.9166666666666667,2.075,2.033333333333333,2.525,2.1999999999999997,2.6177350427350423,2.1333333333333333,2.4666666666666663,2.0,1.6583333333333332,2.158333333333333,2.2083333333333335,2.025,2.0500000000000003,1.0083333333333333,2.0,2.6333333333333333,1.4666666666666666,1.7833333333333332,2.058333333333333,2.8333333333333335,2.35,2.5416666666666665
phi_medium,1.575,1.7833333333333332,2.3249999999999997,2.5749999999999997,2.3833333333333333,2.6333333333333333,2.9583333333333335,2.316666666666667,1.7166666666666668,2.3333333333333335,1.7249999999999999,2.0500000000000003,1.3833333333333335,2.0,2.3166666666666664,1.741666666666667,2.1999999999999997,2.5083333333333333,2.783333333333333,1.4916666666666665,1.7416666666666665,2.283333333333333,2.9250000000000003,1.8333333333333333,1.9749999999999999,2.0,2.0166666666666666,1.9833333333333334,1.8583333333333334,2.3833333333333333,2.125,1.6916666666666667,2.3249999999999997,1.5250000000000001,2.7999999999999994,1.9000000000000001,1.8499999999999999,2.3333333333333335,2.4583333333333335,2.0,1.9833333333333334,2.0,2.3333333333333335,2.3333333333333335,2.6333333333333333,2.3333333333333335,2.6416666666666666,1.7583333333333335,1.9916666666666665,2.0500000000000003,2.3166666666666664,2.316666666666667,2.0,1.325,2.0,2.4250000000000003,1.9833333333333334,2.0083333333333333,2.058333333333333,2.4916666666666667,2.2583333333333333,2.308333333333333
phi_small,1.075,1.0083333333333333,2.2416666666666667,2.5749999999999997,2.091666666666667,2.783333333333333,3.233333333333333,2.0833333333333335,1.3,2.225,2.225,2.025,1.3666666666666665,1.4833333333333334,1.4666666666666668,2.158333333333333,1.3333333333333333,2.65,2.5500000000000003,1.1666666666666667,1.5,2.3916666666666666,2.625,2.0083333333333333,1.6666666666666667,1.3333333333333333,2.0333333333333337,1.575,1.8583333333333334,2.65,2.158333333333333,2.0416666666666665,2.5749999999999997,1.2666666666666666,2.9166666666666665,1.3499999999999999,1.75,2.0833333333333335,2.6833333333333336,1.7,1.9583333333333333,1.9666666666666668,2.35,2.3833333333333333,3.1166666666666667,2.4083333333333337,2.441666666666667,1.45,2.125,1.75,2.033333333333333,2.375,2.091666666666667,1.0,1.9916666666666665,2.9916666666666667,1.7583333333333335,2.4166666666666665,2.0166666666666666,2.85,2.1666666666666665,2.3333333333333335
qwen,1.3416666666666668,1.4083333333333332,2.041666666666667,2.4916666666666667,2.308333333333333,1.9916666666666665,3.1,1.8833333333333335,1.4916666666666665,2.1999999999999997,1.1083333333333334,2.025,1.225,1.8500000000000003,1.2583333333333335,1.8583333333333334,1.6166666666666665,2.6333333333333333,2.2583333333333333,1.0083333333333333,1.7249999999999999,2.2166666666666663,2.625,1.2083333333333335,1.6416666666666666,1.0083333333333333,2.0749999999999997,1.2416666666666665,1.5083333333333335,2.6416666666666666,1.6500000000000001,1.6666666666666667,2.358333333333333,1.0,2.625,1.5583333333333336,1.4000000000000001,1.7833333333333332,2.0083333333333333,1.4749999999999999,1.5916666666666666,2.0,2.275,2.275,2.6916666666666664,1.9166666666666667,1.9583333333333333,1.0083333333333333,1.6083333333333332,2.0,2.1750000000000003,1.7833333333333332,2.2416666666666667,1.0333333333333334,1.8,1.4666666666666668,1.4749999999999999,1.9500000000000002,2.0833333333333335,3.0500000000000003,1.7416666666666665,2.6666666666666665
qwen_big,1.0166666666666666,1.0166666666666666,2.3249999999999997,2.65,1.4083333333333332,1.2166666666666666,2.6416666666666666,2.158333333333333,1.425,1.9583333333333333,1.5333333333333332,1.8083333333333336,1.3416666666666668,1.9000000000000001,1.3166666666666667,1.4333333333333333,2.1333333333333333,2.0166666666666666,2.6666666666666665,1.1583333333333334,1.0666666666666667,2.3333333333333335,2.6166666666666667,1.2750000000000001,1.6666666666666667,1.0,1.8833333333333335,1.3333333333333333,2.341666666666667,2.558333333333333,2.2666666666666666,1.7583333333333335,2.1083333333333334,1.1583333333333334,2.3333333333333335,1.6333333333333335,1.5,2.108333333333333,1.8,1.575,1.8499999999999999,1.7583333333333335,2.2583333333333333,2.058333333333333,3.1999999999999997,2.1333333333333333,2.2416666666666667,1.0083333333333333,1.4166666666666667,1.9916666666666665,2.075,2.0583333333333336,2.0500000000000003,1.0,1.625,2.783333333333333,1.0083333333333333,1.825,2.0,2.1583333333333337,1.9833333333333334,2.3833333333333333
qwen_very_big,1.5242165242165242,1.8633633633633633,2.1166150670794632,2.3986486486486487,2.0181022408963583,1.9714285714285715,2.7264550734945474,1.982905982905983,1.8333333333333333,2.0385802469135803,1.6968390804597702,1.811965811965812,1.8217948717948718,1.95,2.0444444444444443,1.928062678062678,1.8156230234029096,2.1265508684863526,2.4460784313725488,1.3805555555555555,2.189583333333333,2.0085470085470085,2.48093763821318,1.9625730994152046,1.8536324786324787,1.2333333333333334,2.0,1.7113636363636366,1.9416666666666667,2.4666666666666663,2.3214285714285716,1.9583333333333333,2.3444444444444446,1.5166666666666666,2.4413690476190477,1.992543859649123,1.9642422027290447,1.8578629032258063,2.3105263157894735,1.7234848484848484,2.0,1.9117283950617283,2.341666666666667,2.3333333333333335,2.5198212566633615,2.0993243243243245,2.543859649122807,1.982905982905983,2.0166666666666666,1.9537037037037035,2.4259259259259256,2.0,2.013888888888889,1.2249999999999999,2.0,2.585273368606702,1.53482905982906,1.7886752136752138,2.083838383838384,2.361961961961962,2.016666666666667,2.3375939849624063
